Month,Karachi Area,Crm Cd Desc,Crime Count,Suspect_Age,Suspect_Gender,Occupation,Education_Level,Crime_Motive,Reference_Source
2023-04,Saddar,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-04,Saddar,DISTURBING THE PEACE,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-04,Saddar,DOCUMENT FORGERY / STOLEN FELONY,1,30-45,Male,Clerk/Agent,Intermediate,Fraudulent Gain,NADRA Cyber Crimes Unit
2023-04,Saddar,EXTORTION,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-04,Saddar,INDECENT EXPOSURE,1,20-40,Male,Varied,Matric,Psychological,"Police Behavioral Unit Report, Karachi 2022"
2023-04,Saddar,INTIMATE PARTNER - AGGRAVATED ASSAULT,13,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-04,Saddar,INTIMATE PARTNER - SIMPLE ASSAULT,42,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-04,Saddar,KIDNAPPING,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-04,Saddar,KIDNAPPING - GRAND ATTEMPT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-04,Saddar,OTHER ASSAULT,4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-04,Saddar,OTHER MISCELLANEOUS CRIME,11,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-04,Saddar,PICKPOCKET,5,15-25,Male,Street Vendor,Primary,Survival,"Dawn News Investigation, 2022"
2023-04,Saddar,ROBBERY,28,18-30,Male,Unemployed,Matric,Financial,FIA Crime Report 2023
2023-04,Saddar,SHOTS FIRED AT INHABITED DWELLING,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-04,Saddar,"SHOTS FIRED AT MOVING VEHICLE, TRAIN OR AIRCRAFT",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-04,Saddar,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),27,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-04,Saddar,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),7,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-04,Saddar,THEFT OF IDENTITY,40,25-40,Male,IT Technician,Graduate,Digital Fraud,Cybercrime Wing FIA
2023-04,Saddar,THEFT PLAIN - PETTY ($950 & UNDER),26,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-04,Saddar,"THEFT, PERSON",3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-04,Saddar,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",12,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-04,Saddar,THROWING OBJECT AT MOVING VEHICLE,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-04,Saddar,TRESPASSING,8,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-04,Saddar,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",29,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-04,Saddar,VANDALISM - MISDEAMEANOR ($399 OR UNDER),8,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-04,Saddar,VEHICLE - ATTEMPT STOLEN,3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-04,Saddar,VEHICLE - STOLEN,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-04,Saddar,VIOLATION OF COURT ORDER,3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-04,Saddar,VIOLATION OF RESTRAINING ORDER,8,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-04,Saddar,VIOLATION OF TEMPORARY RESTRAINING ORDER,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Clifton,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",53,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Clifton,ATTEMPTED ROBBERY,5,18-30,Male,Unemployed,Matric,Financial,FIA Crime Report 2023
2023-05,Clifton,BATTERY - SIMPLE ASSAULT,115,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Clifton,BIKE - STOLEN,3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Clifton,BRANDISH WEAPON,10,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Clifton,"BUNCO, GRAND THEFT",7,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Clifton,"BUNCO, PETTY THEFT",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Clifton,BURGLARY,19,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Clifton,BURGLARY FROM VEHICLE,49,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Clifton,"BURGLARY, ATTEMPTED",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Clifton,CONTEMPT OF COURT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Clifton,CRIMINAL THREATS - NO WEAPON DISPLAYED,16,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Clifton,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Clifton,DISTURBING THE PEACE,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Clifton,DOCUMENT FORGERY / STOLEN FELONY,2,30-45,Male,Clerk/Agent,Intermediate,Fraudulent Gain,NADRA Cyber Crimes Unit
2023-05,Clifton,FALSE IMPRISONMENT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Clifton,INDECENT EXPOSURE,6,20-40,Male,Varied,Matric,Psychological,"Police Behavioral Unit Report, Karachi 2022"
2023-05,Clifton,INTIMATE PARTNER - AGGRAVATED ASSAULT,5,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Clifton,INTIMATE PARTNER - SIMPLE ASSAULT,34,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Clifton,KIDNAPPING,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Clifton,OTHER ASSAULT,5,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Clifton,OTHER MISCELLANEOUS CRIME,7,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Clifton,PICKPOCKET,18,15-25,Male,Street Vendor,Primary,Survival,"Dawn News Investigation, 2022"
2023-05,Clifton,PURSE SNATCHING,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Clifton,ROBBERY,21,18-30,Male,Unemployed,Matric,Financial,FIA Crime Report 2023
2023-05,Clifton,SHOPLIFTING - PETTY THEFT ($950 & UNDER),6,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Clifton,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),31,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Clifton,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),10,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Clifton,THEFT OF IDENTITY,33,25-40,Male,IT Technician,Graduate,Digital Fraud,Cybercrime Wing FIA
2023-05,Clifton,THEFT PLAIN - PETTY ($950 & UNDER),61,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Clifton,"THEFT, PERSON",10,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Clifton,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",41,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Clifton,TRESPASSING,9,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Clifton,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",32,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Clifton,VANDALISM - MISDEAMEANOR ($399 OR UNDER),13,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Clifton,VEHICLE - ATTEMPT STOLEN,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Clifton,VIOLATION OF COURT ORDER,6,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Clifton,VIOLATION OF RESTRAINING ORDER,9,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,ARSON,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",37,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,ATTEMPTED ROBBERY,3,18-30,Male,Unemployed,Matric,Financial,FIA Crime Report 2023
2023-05,Defence,BATTERY - SIMPLE ASSAULT,75,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,BIKE - STOLEN,20,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,BRANDISH WEAPON,9,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,"BUNCO, GRAND THEFT",10,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,BURGLARY,48,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,BURGLARY FROM VEHICLE,59,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,CRIMINAL HOMICIDE,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,CRIMINAL THREATS - NO WEAPON DISPLAYED,13,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,DISTURBING THE PEACE,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,DOCUMENT WORTHLESS ($200.01 & OVER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,EXTORTION,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,FALSE IMPRISONMENT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,INDECENT EXPOSURE,3,20-40,Male,Varied,Matric,Psychological,"Police Behavioral Unit Report, Karachi 2022"
2023-05,Defence,INTIMATE PARTNER - AGGRAVATED ASSAULT,13,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,INTIMATE PARTNER - SIMPLE ASSAULT,23,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,KIDNAPPING,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,OTHER ASSAULT,3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,OTHER MISCELLANEOUS CRIME,5,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,PICKPOCKET,3,15-25,Male,Street Vendor,Primary,Survival,"Dawn News Investigation, 2022"
2023-05,Defence,ROBBERY,17,18-30,Male,Unemployed,Matric,Financial,FIA Crime Report 2023
2023-05,Defence,SHOPLIFTING - PETTY THEFT ($950 & UNDER),12,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,SHOTS FIRED AT INHABITED DWELLING,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),61,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),13,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,THEFT OF IDENTITY,39,25-40,Male,IT Technician,Graduate,Digital Fraud,Cybercrime Wing FIA
2023-05,Defence,THEFT PLAIN - PETTY ($950 & UNDER),81,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,"THEFT, PERSON",3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",73,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,TRESPASSING,6,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",46,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,VANDALISM - MISDEAMEANOR ($399 OR UNDER),16,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,VEHICLE - ATTEMPT STOLEN,5,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,VEHICLE - STOLEN,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,VIOLATION OF COURT ORDER,8,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Defence,VIOLATION OF RESTRAINING ORDER,8,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulistan-e-Johar,ARSON,6,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulistan-e-Johar,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",32,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulistan-e-Johar,ATTEMPTED ROBBERY,4,18-30,Male,Unemployed,Matric,Financial,FIA Crime Report 2023
2023-05,Gulistan-e-Johar,BATTERY - SIMPLE ASSAULT,63,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulistan-e-Johar,BIKE - STOLEN,5,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulistan-e-Johar,BRANDISH WEAPON,9,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulistan-e-Johar,"BUNCO, GRAND THEFT",6,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulistan-e-Johar,"BUNCO, PETTY THEFT",2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulistan-e-Johar,BURGLARY,35,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulistan-e-Johar,BURGLARY FROM VEHICLE,52,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulistan-e-Johar,CRIMINAL THREATS - NO WEAPON DISPLAYED,26,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulistan-e-Johar,DISTURBING THE PEACE,6,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulistan-e-Johar,DOCUMENT FORGERY / STOLEN FELONY,2,30-45,Male,Clerk/Agent,Intermediate,Fraudulent Gain,NADRA Cyber Crimes Unit
2023-05,Gulistan-e-Johar,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulistan-e-Johar,EXTORTION,3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulistan-e-Johar,FALSE POLICE REPORT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulistan-e-Johar,INDECENT EXPOSURE,2,20-40,Male,Varied,Matric,Psychological,"Police Behavioral Unit Report, Karachi 2022"
2023-05,Gulistan-e-Johar,INTIMATE PARTNER - AGGRAVATED ASSAULT,5,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulistan-e-Johar,INTIMATE PARTNER - SIMPLE ASSAULT,20,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulistan-e-Johar,OTHER ASSAULT,4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulistan-e-Johar,OTHER MISCELLANEOUS CRIME,9,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulistan-e-Johar,PICKPOCKET,10,15-25,Male,Street Vendor,Primary,Survival,"Dawn News Investigation, 2022"
2023-05,Gulistan-e-Johar,ROBBERY,14,18-30,Male,Unemployed,Matric,Financial,FIA Crime Report 2023
2023-05,Gulistan-e-Johar,SHOPLIFTING - PETTY THEFT ($950 & UNDER),17,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulistan-e-Johar,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),7,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulistan-e-Johar,SHOTS FIRED AT INHABITED DWELLING,3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulistan-e-Johar,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),30,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulistan-e-Johar,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),5,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulistan-e-Johar,THEFT OF IDENTITY,32,25-40,Male,IT Technician,Graduate,Digital Fraud,Cybercrime Wing FIA
2023-05,Gulistan-e-Johar,THEFT PLAIN - PETTY ($950 & UNDER),36,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulistan-e-Johar,"THEFT, PERSON",2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulistan-e-Johar,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",26,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulistan-e-Johar,THROWING OBJECT AT MOVING VEHICLE,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulistan-e-Johar,TRESPASSING,9,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulistan-e-Johar,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",44,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulistan-e-Johar,VANDALISM - MISDEAMEANOR ($399 OR UNDER),15,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulistan-e-Johar,VEHICLE - ATTEMPT STOLEN,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulistan-e-Johar,VIOLATION OF COURT ORDER,5,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulistan-e-Johar,VIOLATION OF RESTRAINING ORDER,8,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulshan-e-Iqbal,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",51,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulshan-e-Iqbal,ATTEMPTED ROBBERY,5,18-30,Male,Unemployed,Matric,Financial,FIA Crime Report 2023
2023-05,Gulshan-e-Iqbal,BATTERY - SIMPLE ASSAULT,89,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulshan-e-Iqbal,BIKE - STOLEN,4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulshan-e-Iqbal,BRANDISH WEAPON,23,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulshan-e-Iqbal,"BUNCO, GRAND THEFT",7,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulshan-e-Iqbal,"BUNCO, PETTY THEFT",3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulshan-e-Iqbal,BURGLARY,39,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulshan-e-Iqbal,BURGLARY FROM VEHICLE,51,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulshan-e-Iqbal,"BURGLARY, ATTEMPTED",4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulshan-e-Iqbal,CRIMINAL THREATS - NO WEAPON DISPLAYED,23,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulshan-e-Iqbal,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulshan-e-Iqbal,DISTURBING THE PEACE,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulshan-e-Iqbal,DOCUMENT FORGERY / STOLEN FELONY,1,30-45,Male,Clerk/Agent,Intermediate,Fraudulent Gain,NADRA Cyber Crimes Unit
2023-05,Gulshan-e-Iqbal,EXTORTION,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulshan-e-Iqbal,INTIMATE PARTNER - AGGRAVATED ASSAULT,12,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulshan-e-Iqbal,INTIMATE PARTNER - SIMPLE ASSAULT,58,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulshan-e-Iqbal,ORAL COPULATION,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulshan-e-Iqbal,OTHER ASSAULT,5,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulshan-e-Iqbal,OTHER MISCELLANEOUS CRIME,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulshan-e-Iqbal,PICKPOCKET,5,15-25,Male,Street Vendor,Primary,Survival,"Dawn News Investigation, 2022"
2023-05,Gulshan-e-Iqbal,ROBBERY,33,18-30,Male,Unemployed,Matric,Financial,FIA Crime Report 2023
2023-05,Gulshan-e-Iqbal,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulshan-e-Iqbal,SHOTS FIRED AT INHABITED DWELLING,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulshan-e-Iqbal,STALKING,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulshan-e-Iqbal,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),33,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulshan-e-Iqbal,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),9,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulshan-e-Iqbal,THEFT OF IDENTITY,33,25-40,Male,IT Technician,Graduate,Digital Fraud,Cybercrime Wing FIA
2023-05,Gulshan-e-Iqbal,THEFT PLAIN - PETTY ($950 & UNDER),57,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulshan-e-Iqbal,"THEFT, PERSON",4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulshan-e-Iqbal,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",17,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulshan-e-Iqbal,THREATENING PHONE CALLS/LETTERS,3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulshan-e-Iqbal,TRESPASSING,6,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulshan-e-Iqbal,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",50,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulshan-e-Iqbal,VANDALISM - MISDEAMEANOR ($399 OR UNDER),11,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulshan-e-Iqbal,VEHICLE - ATTEMPT STOLEN,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulshan-e-Iqbal,VIOLATION OF COURT ORDER,5,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulshan-e-Iqbal,VIOLATION OF RESTRAINING ORDER,9,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Gulshan-e-Iqbal,VIOLATION OF TEMPORARY RESTRAINING ORDER,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Korangi,ARSON,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Korangi,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Korangi,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",57,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Korangi,ATTEMPTED ROBBERY,4,18-30,Male,Unemployed,Matric,Financial,FIA Crime Report 2023
2023-05,Korangi,BATTERY - SIMPLE ASSAULT,105,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Korangi,BATTERY POLICE (SIMPLE),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Korangi,BIKE - STOLEN,13,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Korangi,BRANDISH WEAPON,24,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Korangi,"BUNCO, ATTEMPT",3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Korangi,"BUNCO, GRAND THEFT",3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Korangi,"BUNCO, PETTY THEFT",3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Korangi,BURGLARY,41,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Korangi,BURGLARY FROM VEHICLE,40,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Korangi,"BURGLARY FROM VEHICLE, ATTEMPTED",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Korangi,"BURGLARY, ATTEMPTED",2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Korangi,CONTEMPT OF COURT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Korangi,CRIMINAL THREATS - NO WEAPON DISPLAYED,36,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Korangi,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Korangi,CRUELTY TO ANIMALS,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Korangi,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Korangi,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Korangi,EXTORTION,5,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Korangi,FAILURE TO YIELD,3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-05,Korangi,INDECENT EXPOSURE,1,20-40,Male,Varied,Matric,Psychological,"Police Behavioral Unit Report, Karachi 2022"
