X,Y,CCN,REPORT_DAT,START_DATE,END_DATE,BLOCK,OFFENSE,METHOD,SHIFT,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,BID,XBLOCK,YBLOCK,LATITUDE,LONGITUDE,OBJECTID,OCTO_RECORD_ID
399950,139209,19024591,2019/02/11 16:40:06+00,2019/02/10 18:00:50+00,2019/02/11 12:00:16+00,2300 BLOCK OF 4TH STREET NE,THEFT/OTHER,OTHERS,DAY,5,5E,5,502,Cluster 21,009204 2,009204,Precinct 74,,399950,139209,38.9207525016,-77.0005765774,940349394,
399953,142923,19003572,2019/01/06 22:41:18+00,2019/01/06 19:54:25+00,2019/01/06 21:32:04+00,5200 - 5299 BLOCK OF 4TH STREET NE,THEFT F/AUTO,OTHERS,EVENING,5,5A,4,406,Cluster 19,009508 3,009508,Precinct 66,,399953,142923,38.9542093128,-77.0005422371,940349441,
400616,137337,19003698,2019/01/07 04:27:52+00,2019/01/06 23:30:55+00,2019/01/06 23:45:05+00,908 - 1006 BLOCK OF FLORIDA AVENUE NE,THEFT/OTHER,OTHERS,MIDNIGHT,5,5D,5,506,Cluster 23,008802 3,008802,Precinct 77,,400616,137337,38.9038886778,-76.9928982461,940349442,
400541,139301,19004222,2019/01/08 01:05:23+00,2019/01/08 00:12:27+00,2019/01/08 01:05:30+00,2300 - 2499 BLOCK OF WASHINGTON PLACE NE,THEFT/OTHER,OTHERS,EVENING,5,5C,5,505,Cluster 22,009102 4,009102,Precinct 72,,400541,139301,38.9215811022,-76.9937613603,940349443,
403023.68,138808.25,19158126,2019/09/06 23:34:57+00,2019/09/05 22:41:06+00,2019/09/06 00:16:25+00,2300 - 3699 BLOCK OF NEW YORK AVENUE NE,THEFT/OTHER,OTHERS,EVENING,5,5C,5,503,Cluster 24,011100 1,011100,Precinct 71,,403023.68,138808.25,38.9171372142,-76.9651340569,940349532,
400297,129240,19158954,2019/09/07 06:34:57+00,2019/09/07 04:23:06+00,2019/09/07 06:15:03+00,600 - 799 BLOCK OF ATLANTIC STREET SE,ASSAULT W/DANGEROUS WEAPON,GUN,MIDNIGHT,8,8E,7,706,Cluster 39,009802 2,009802,Precinct 125,,400297,129240,38.8309477561,-76.9965794378,940349533,
400413,139727,19159456,2019/09/08 02:01:09+00,2019/09/08 00:20:39+00,2019/09/08 00:25:45+00,710 - 799 BLOCK OF EDGEWOOD STREET NE,ROBBERY,OTHERS,EVENING,5,5E,5,502,Cluster 21,009204 2,009204,Precinct 74,,400413,139727,38.9254187159,-76.9952371592,940349534,
400846,134967,19189111,2019/10/23 03:10:07+00,2019/10/22 19:54:20+00,2019/10/22 21:14:04+00,500 - 503 BLOCK OF 12TH STREET SE,THEFT/OTHER,OTHERS,MIDNIGHT,6,6B,1,106,Cluster 26,006900 1,006900,Precinct 91,,400846,134967,38.8825386514,-76.9902495356,940349535,
397920,137620,19189534,2019/10/23 15:07:11+00,2019/10/22 11:30:10+00,2019/10/22 16:00:14+00,1200 - 1299 BLOCK OF 9TH STREET NW,THEFT F/AUTO,OTHERS,DAY,2,2F,3,307,Cluster 7,004902 2,004902,Precinct 129,,397920,137620,38.9064357956,-77.0239808049,940349536,
400930,136474,19191069,2019/10/25 17:21:38+00,2019/10/24 22:26:52+00,2019/10/25 17:00:57+00,1200 - 1299 BLOCK OF E STREET NE,MOTOR VEHICLE THEFT,OTHERS,DAY,6,6A,1,108,Cluster 25,008001 2,008001,Precinct 81,,400930,136474,38.8961141883,-76.9892793646,940349537,
397330,138916,19191135,2019/10/25 20:02:42+00,2019/10/25 17:50:47+00,2019/10/25 18:00:02+00,1300 - 1399 BLOCK OF V STREET NW,ROBBERY,OTHERS,EVENING,1,1B,3,305,Cluster 3,004401 2,004401,Precinct 22,,397330,138916,38.9181090073,-77.0307880913,940349538,
402015,133657,19192676,2019/10/28 02:29:32+00,2019/10/28 00:44:18+00,2019/10/28 02:29:39+00,1900 - 2061 BLOCK OF Q STREET SE,ASSAULT W/DANGEROUS WEAPON,KNIFE,EVENING,8,8A,6,607,Cluster 34,007601 3,007601,Precinct 140,,402015,133657,38.8707357519,-76.9767802168,940349539,
405684,135633,19192913,2019/10/28 14:12:16+00,2019/10/27 18:20:50+00,2019/10/28 12:40:50+00,4600 - 4699 BLOCK OF A STREET SE,THEFT F/AUTO,OTHERS,DAY,7,7E,6,604,Cluster 33,009906 1,009906,Precinct 104,,405684,135633,38.8885202666,-76.9344842896,940349552,
397228,138264,19193157,2019/10/28 20:57:23+00,2019/10/28 20:00:08+00,2019/10/28 20:03:31+00,1618 - 1699 BLOCK OF 14TH STREET NW,THEFT/OTHER,OTHERS,EVENING,2,2F,3,307,Cluster 7,005001 2,005001,Precinct 16,,397228,138264,38.9122352583,-77.0319616332,940349553,
398008,136535,19193733,2019/10/29 19:06:29+00,2019/10/29 15:30:04+00,2019/10/29 17:30:11+00,500 - 599 BLOCK OF 8TH STREET NW,THEFT F/AUTO,OTHERS,EVENING,2,2C,1,101,Cluster 8,005802 5,005802,Precinct 129,DOWNTOWN,398008,136535,38.8966619335,-77.0229630858,940349554,
404084.549999997,139109.41,19194297,2019/10/30 15:56:19+00,2019/10/30 15:27:01+00,,2400 - 2499 BLOCK OF MARKET STREET NE,THEFT/OTHER,OTHERS,DAY,5,5C,5,503,Cluster 24,009000 3,009000,Precinct 139,,404084.55,139109.41,38.9198458716,-76.9528994141,940349555,
396455,139555,19195712,2019/11/01 15:05:31+00,2019/11/01 14:41:55+00,,1737 - 1776 BLOCK OF COLUMBIA ROAD NW,THEFT/OTHER,OTHERS,DAY,1,1C,3,303,Cluster 1,003901 2,003901,Precinct 35,ADAMS MORGAN,396455,139555,38.9238622318,-77.0408811202,940349556,
397610,137008,19199730,2019/11/07 20:37:30+00,2019/11/07 19:50:22+00,2019/11/07 19:55:39+00,1100 - 1199 BLOCK OF NEW YORK AVENUE NW,THEFT/OTHER,OTHERS,EVENING,2,2F,2,209,Cluster 8,010100 2,010100,Precinct 129,DOWNTOWN,397610,137008,38.9009218959,-77.0275527374,940349557,
397979,140183,19199835,2019/11/08 03:18:19+00,2019/11/07 22:59:53+00,2019/11/07 23:42:08+00,3100 - 3199 BLOCK OF GEORGIA AVENUE NW,THEFT/OTHER,OTHERS,EVENING,1,1A,4,409,Cluster 2,003100 1,003100,Precinct 38,,397979,140183,38.9295242796,-77.0233081249,940349558,
399822,135958,19223227,2019/12/15 19:38:38+00,2019/12/15 18:52:13+00,2019/12/15 19:39:40+00,100 - 199 BLOCK OF 3RD STREET NE,THEFT F/AUTO,OTHERS,DAY,6,6C,1,108,Cluster 26,008200 2,008200,Precinct 89,CAPITOL HILL,399822,135958,38.8914663441,-77.0020517729,940349572,
397610,137008,19223562,2019/12/16 12:43:21+00,2019/12/16 12:20:03+00,2019/12/16 12:30:03+00,1100 - 1199 BLOCK OF NEW YORK AVENUE NW,THEFT/OTHER,OTHERS,DAY,2,2F,2,209,Cluster 8,010100 2,010100,Precinct 129,DOWNTOWN,397610,137008,38.9009218959,-77.0275527374,940349573,
395540,137279,19224080,2019/12/17 04:49:51+00,2019/12/17 00:00:42+00,2019/12/17 02:30:54+00,1011 - 1099 BLOCK OF 24TH STREET NW,THEFT F/AUTO,OTHERS,MIDNIGHT,2,2A,2,207,Cluster 5,005501 2,005501,Precinct 4,,395540,137279,38.9033550942,-77.0514181611,940349574,
393473,144062,19224668,2019/12/18 03:11:40+00,2019/12/18 00:25:22+00,2019/12/18 00:30:24+00,5523 - 5599 BLOCK OF CONNECTICUT AVENUE NW,THEFT/OTHER,OTHERS,EVENING,3,3G,2,201,Cluster 10,001100 1,001100,Precinct 32,,393473,144062,38.9644454663,-77.0753125628,940349575,
406775,136516,19224752,2019/12/18 04:06:52+00,2019/12/18 03:24:32+00,,500 - 599 BLOCK OF 55TH STREET NE,THEFT/OTHER,OTHERS,MIDNIGHT,7,7C,6,608,Cluster 31,007807 2,007807,Precinct 95,,406775,136516,38.8964669245,-76.9219003521,940349576,
402985,133998,19224887,2019/12/19 19:35:36+00,2019/12/18 12:44:25+00,2019/12/18 14:24:17+00,2941 - 2957 BLOCK OF NASH PLACE SE,THEFT/OTHER,OTHERS,DAY,7,7B,6,605,Cluster 34,007709 2,007709,Precinct 111,,402985,133998,38.8738048592,-76.9656009754,940349577,
400735,136855,19225190,2019/12/19 01:16:57+00,2019/12/18 22:10:23+00,2019/12/18 22:40:49+00,700 - 799 BLOCK OF 11TH STREET NE,THEFT F/AUTO,OTHERS,EVENING,6,6A,1,104,Cluster 25,008402 2,008402,Precinct 82,,400735,136855,38.8995465589,-76.9915268321,940349578,
402556,139092,19227305,2019/12/22 08:21:42+00,2019/12/22 07:20:45+00,2019/12/22 07:57:40+00,2117 - 2299 BLOCK OF BLADENSBURG ROAD NE,THEFT F/AUTO,OTHERS,MIDNIGHT,5,5C,5,503,Cluster 24,011100 1,011100,Precinct 71,,402556,139092,38.9196948119,-76.970525801,940349579,
395850,138729,19227387,2019/12/22 14:13:52+00,2019/12/22 12:30:49+00,2019/12/22 12:45:03+00,2100 - 2199 BLOCK OF CALIFORNIA STREET NW,THEFT/OTHER,OTHERS,DAY,2,2D,2,208,Cluster 1,004100 1,004100,Precinct 13,,395850,138729,38.9164187071,-77.0478530166,940349580,
404084.549999997,139109.41,19227483,2019/12/22 18:24:55+00,2019/12/22 17:49:08+00,2019/12/22 18:25:06+00,2400 - 2499 BLOCK OF MARKET STREET NE,THEFT F/AUTO,OTHERS,DAY,5,5C,5,503,Cluster 24,009000 3,009000,Precinct 139,,404084.55,139109.41,38.9198458716,-76.9528994141,940349581,
401135,136927,19228379,2019/12/24 06:43:16+00,2019/12/24 03:29:08+00,2019/12/24 03:54:56+00,1300 - 1399 BLOCK OF H STREET NE,THEFT/OTHER,OTHERS,MIDNIGHT,6,6A,1,104,Cluster 25,008410 1,008410,Precinct 82,,401135,136927,38.9001947352,-76.9869154654,940349582,
393228,141267,19152146,2019/08/28 00:10:17+00,2019/08/27 17:00:17+00,2019/08/27 22:40:36+00,3800 - 3899 BLOCK OF 39TH STREET NW,THEFT F/AUTO,OTHERS,EVENING,3,3C,2,204,Cluster 14,001002 2,001002,Precinct 29,,393228,141267,38.939265503,-77.0781119276,940349604,
398449,138139,19152586,2019/08/28 21:09:09+00,2019/08/28 19:26:25+00,2019/08/28 20:33:01+00,410 - 499 BLOCK OF Q STREET NW,THEFT F/AUTO,OTHERS,EVENING,2,6E,3,308,Cluster 7,004801 3,004801,Precinct 18,,398449,138139,38.9111122188,-77.017883013,940349605,
403459,140142,19089103,2019/05/24 01:25:34+00,2019/05/23 01:30:12+00,2019/05/23 23:30:53+00,2855 - 3200 BLOCK OF BLADENSBURG ROAD NE,THEFT F/AUTO,OTHERS,EVENING,5,5C,5,503,Cluster 24,009000 1,009000,Precinct 139,,403459,140142,38.9291504548,-76.9601076779,940349626,
399283,129409,19064078,2019/04/16 01:23:36+00,2019/04/16 00:10:25+00,,3846 - 3999 BLOCK OF SOUTH CAPITOL STREET,ASSAULT W/DANGEROUS WEAPON,GUN,EVENING,8,8C,7,707,Cluster 39,009803 3,009803,Precinct 124,,399283,129409,38.8324699442,-77.0082578969,940349630,
396046,138387,19064539,2019/04/16 21:54:42+00,2019/04/16 21:19:02+00,2019/04/16 21:22:53+00,1700 - 1799 BLOCK OF CONNECTICUT AVENUE NW,THEFT/OTHER,OTHERS,EVENING,2,2B,2,208,Cluster 6,004202 2,004202,Precinct 14,DUPONT CIRCLE,396046,138387,38.9133387609,-77.0455910014,940349631,
397422,140620,19065380,2019/04/18 00:53:48+00,2019/04/17 16:00:00+00,2019/04/17 23:00:49+00,3500 - 3599 BLOCK OF 13TH STREET NW,THEFT/OTHER,OTHERS,EVENING,1,1A,4,408,Cluster 2,002900 1,002900,Precinct 42,,397422,140620,38.9334594516,-77.0297336282,940349632,
398232,138469,19065444,2019/04/18 02:09:03+00,2019/04/18 01:37:55+00,2019/04/18 02:09:09+00,600 - 627 BLOCK OF S STREET NW,THEFT F/AUTO,OTHERS,EVENING,2,6E,3,308,Cluster 7,004801 2,004801,Precinct 21,,398232,138469,38.9140845605,-77.0203858702,940349633,
400383,134411,19067446,2019/04/21 08:48:01+00,2019/04/20 22:15:06+00,2019/04/20 23:30:46+00,700 - 799 BLOCK OF L STREET SE,THEFT/OTHER,OTHERS,MIDNIGHT,8,6B,1,106,Cluster 27,007203 2,007203,Precinct 131,CAPITOL RIVERFRONT,400383,134411,38.87753031,-76.9955860925,940349634,
400840,139142,19067476,2019/04/21 05:21:22+00,2019/04/21 05:00:59+00,2019/04/21 05:20:14+00,1000 - 1249 BLOCK OF BRENTWOOD ROAD NE,THEFT/OTHER,OTHERS,MIDNIGHT,5,5C,5,505,Cluster 22,009102 3,009102,Precinct 72,,400840,139142,38.9201485438,-76.9903135821,940349635,
398992,132978,19068108,2019/04/22 14:22:04+00,2019/04/19 19:30:15+00,2019/04/22 10:00:19+00,1 - 99 BLOCK OF V STREET SW,THEFT/OTHER,OTHERS,DAY,6,6D,1,105,Cluster 9,006400 2,006400,Precinct 127,CAPITOL RIVERFRONT,398992,132978,38.8646207729,-77.011614658,940349636,
400638,134906,19068691,2019/04/23 10:26:18+00,2019/04/23 08:28:56+00,2019/04/23 08:30:32+00,500 - 699 BLOCK OF 10TH STREET SE,BURGLARY,OTHERS,MIDNIGHT,6,6B,1,106,Cluster 26,007000 2,007000,Precinct 90,CAPITOL HILL,400638,134906,38.8819893153,-76.9926468695,940349637,
397609,136611,19068711,2019/04/23 11:55:31+00,2019/04/23 11:20:08+00,2019/04/23 11:23:28+00,1100 - 1199 BLOCK OF F STREET NW,THEFT/OTHER,OTHERS,DAY,2,2C,2,209,Cluster 8,005802 1,005802,Precinct 129,DOWNTOWN,397609,136611,38.8973455744,-77.0275628839,940349638,
396108,138387,19070333,2019/04/25 17:41:49+00,2019/04/24 23:00:42+00,2019/04/25 11:00:09+00,1700 - 1799 BLOCK OF 20TH STREET NW,MOTOR VEHICLE THEFT,OTHERS,DAY,2,2B,2,208,Cluster 6,004202 2,004202,Precinct 14,,396108,138387,38.9133390377,-77.0448761198,940349639,
402005,137215,19180590,2019/10/10 02:42:47+00,2019/10/09 20:40:07+00,2019/10/09 23:26:04+00,1807 - 1899 BLOCK OF MARYLAND AVENUE NE,ROBBERY,KNIFE,EVENING,5,5D,5,507,Cluster 23,008903 2,008903,Precinct 78,,402005,137215,38.9027875878,-76.9768850698,940349653,
397192,139808,19182206,2019/10/12 06:32:56+00,2019/10/11 22:00:35+00,2019/10/12 05:53:29+00,2801 - 2899 BLOCK OF 14TH STREET NW,MOTOR VEHICLE THEFT,OTHERS,MIDNIGHT,1,1A,3,304,Cluster 2,003600 2,003600,Precinct 36,,397192,139808,38.926144,-77.0323830345,940349654,
396165,136395,19120948,2019/07/11 03:30:11+00,2019/07/10 19:30:31+00,2019/07/11 02:50:28+00,1900 - 1999 BLOCK OF E STREET NW,THEFT F/AUTO,OTHERS,MIDNIGHT,2,2A,2,207,Cluster 45,010800 5,010800,Precinct 2,,396165,136395,38.8953946544,-77.0442077672,940349659,
402692,133433,19121053,2019/07/11 11:23:04+00,2019/07/11 04:01:26+00,2019/07/11 04:10:00+00,1700 - 1899 BLOCK OF 27TH STREET SE,THEFT/OTHER,OTHERS,DAY,7,7B,6,607,Cluster 34,007604 1,007604,Precinct 111,,402692,133433,38.8687160572,-76.9689797083,940349660,
405745,137026,19121693,2019/07/12 16:59:09+00,2019/07/11 19:00:10+00,2019/07/12 11:30:44+00,828 - 899 BLOCK OF 48TH STREET NE,MOTOR VEHICLE THEFT,OTHERS,DAY,7,7C,6,602,Cluster 31,007809 2,007809,Precinct 94,,405745,137026,38.9010685218,-76.9337695343,940349661,
397708,145658,19153724,2019/08/30 18:53:09+00,2019/08/30 13:54:37+00,2019/08/30 16:01:01+00,7300  - 7399 BLOCK OF GEORGIA AVENUE NW,THEFT/OTHER,OTHERS,DAY,4,4B,4,401,Cluster 17,010300 2,010300,Precinct 63,,397708,145658,38.9788438728,-77.0264518549,940349666,
396266,139088,19153906,2019/08/31 02:53:28+00,2019/08/30 17:30:12+00,2019/08/30 18:40:29+00,1800 - 1881 BLOCK OF KALORAMA ROAD NW,THEFT F/AUTO,OTHERS,EVENING,1,1C,3,303,Cluster 1,004002 1,004002,Precinct 25,,396266,139088,38.9196545628,-77.0430581373,940349667,
400541,139301,19139163,2019/08/08 02:32:17+00,2019/08/07 21:58:37+00,2019/08/07 22:30:49+00,2300 - 2499 BLOCK OF WASHINGTON PLACE NE,THEFT/OTHER,OTHERS,EVENING,5,5C,5,505,Cluster 22,009102 4,009102,Precinct 72,,400541,139301,38.9215811022,-76.9937613603,940349670,
397921,137783,19139409,2019/08/08 06:01:30+00,2019/08/08 04:32:34+00,2019/08/08 06:01:39+00,1300 - 1399 BLOCK OF 9TH STREET NW,THEFT F/AUTO,OTHERS,MIDNIGHT,2,2F,3,307,Cluster 7,004902 1,004902,Precinct 129,,397921,137783,38.9079041584,-77.0239697691,940349671,
397426,143486,19140168,2019/08/09 13:21:00+00,2019/08/09 05:30:09+00,2019/08/09 11:00:29+00,5700  - 5799 BLOCK OF 13TH STREET NW,THEFT F/AUTO,OTHERS,DAY,4,4C,4,403,Cluster 18,002002 2,002002,Precinct 54,,397426,143486,38.9592771942,-77.0296982475,940349672,
400770,140681,19141635,2019/08/11 18:05:44+00,2019/08/11 17:25:35+00,,3600 - 3699 BLOCK OF 12TH STREET NE,THEFT/OTHER,OTHERS,DAY,5,5B,5,504,Cluster 22,009301 2,009301,Precinct 68,,400770,140681,38.9340124027,-76.991119057,940349673,
399759,138303,19142450,2019/08/12 22:52:29+00,2019/08/12 19:00:20+00,2019/08/12 22:52:55+00,200 - 299 BLOCK OF R STREET NE,THEFT/OTHER,OTHERS,EVENING,5,5E,5,502,Cluster 21,008702 2,008702,Precinct 75,NOMA,399759,138303,38.9125909219,-77.0027787849,940349674,
397001,137426,19143391,2019/08/14 13:54:17+00,2019/08/14 13:15:07+00,,1100 - 1199 BLOCK OF 15TH STREET NW,THEFT/OTHER,OTHERS,DAY,2,2B,2,207,Cluster 6,010100 1,010100,Precinct 17,DOWNTOWN,397001,137426,38.9046855207,-77.0345753222,940349675,
394775,137847,19211154,2019/11/25 23:24:51+00,2019/11/23 05:01:19+00,2019/11/25 23:00:16+00,3000 - 3099 BLOCK OF O STREET NW,THEFT/OTHER,OTHERS,EVENING,2,2E,2,206,Cluster 4,000102 2,000102,Precinct 5,,394775,137847,38.9084676208,-77.0602419628,940349696,
400709,129315,19214055,2019/12/01 05:00:47+00,2019/12/01 04:15:28+00,2019/12/01 05:01:01+00,812 - 899 BLOCK OF BARNABY STREET SE,THEFT/OTHER,OTHERS,MIDNIGHT,8,8E,7,706,Cluster 39,009802 1,009802,Precinct 121,,400709,129315,38.8316231553,-76.9918343383,940349697,
400042,137251,19026633,2019/02/14 23:55:03+00,2019/02/14 21:41:26+00,2019/02/14 23:00:43+00,1000 - 1099 BLOCK OF 5TH STREET NE,THEFT/OTHER,OTHERS,EVENING,6,6C,5,501,Cluster 25,010602 4,010602,Precinct 83,,400042,137251,38.9031141743,-76.9995157948,940349746,
394449,137479,19027194,2019/02/16 01:08:45+00,2019/02/15 19:30:00+00,2019/02/15 19:35:33+00,3200 - 3275 BLOCK OF M STREET NW,THEFT/OTHER,OTHERS,EVENING,2,2E,2,206,Cluster 4,000202 3,000202,Precinct 6,GEORGETOWN,394449,137479,38.9051505514,-77.0639976245,940349747,
400873,140633,19028595,2019/02/18 03:07:28+00,2019/02/18 02:00:26+00,2019/02/18 02:50:08+00,1200 - 1299 BLOCK OF NEWTON STREET NE,THEFT F/AUTO,OTHERS,EVENING,5,5B,5,504,Cluster 22,009301 2,009301,Precinct 68,,400873,140633,38.9335799078,-76.9899311478,940349748,
407609,136201,19028720,2019/02/18 15:06:49+00,2019/02/18 12:24:28+00,2019/02/18 13:10:02+00,300 - 399 BLOCK OF 62ND STREET NE,MOTOR VEHICLE THEFT,OTHERS,DAY,7,7C,6,608,Cluster 31,007808 2,007808,Precinct 96,,407609,136201,38.8936224672,-76.9122898088,940349749,
397293,141435,19028766,2019/02/18 15:48:21+00,2019/02/18 14:30:47+00,2019/02/18 15:00:42+00,1300  - 1399 BLOCK OF TAYLOR STREET NW,THEFT F/AUTO,OTHERS,DAY,4,4C,4,404,Cluster 18,002504 1,002504,Precinct 47,,397293,141435,38.9408008249,-77.0312246781,940349750,
394355,144213,19028791,2019/02/18 16:25:17+00,2019/02/18 03:30:22+00,2019/02/18 13:00:45+00,3200  - 3299 BLOCK OF NORTHAMPTON STREET NW,THEFT F/AUTO,OTHERS,DAY,4,3G,2,201,Cluster 10,001401 1,001401,Precinct 51,,394355,144213,38.9658118232,-77.0651367482,940349751,
399852,143321,19029644,2019/02/20 02:14:46+00,2019/02/19 23:20:09+00,2019/02/20 00:13:18+00,300  - 399 BLOCK OF RIGGS ROAD NE,THEFT/OTHER,OTHERS,EVENING,4,4B,4,406,Cluster 19,009505 3,009505,Precinct 65,,399852,143321,38.9577945906,-77.001707556,940349752,
397847,141258,19030647,2019/02/22 01:18:15+00,2019/02/21 10:55:25+00,2019/02/21 22:30:00+00,3900  - 3999 BLOCK OF GEORGIA AVENUE NW,BURGLARY,OTHERS,EVENING,4,4C,4,404,Cluster 18,002503 1,002503,Precinct 47,,397847,141258,38.9392078897,-77.024833849,940349753,
400276,132404,19031433,2019/02/23 02:21:24+00,2019/02/23 01:45:30+00,2019/02/23 02:19:32+00,2600 - 2698 BLOCK OF WADE ROAD SE,THEFT/OTHER,OTHERS,EVENING,8,8C,7,703,Cluster 37,007401 2,007401,Precinct 119,,400276,132404,38.8594504755,-76.9968200264,940349754,
401508,137047,19106871,2019/06/19 19:58:30+00,2019/06/19 18:34:08+00,2019/06/19 18:39:17+00,812 - 899 BLOCK OF BLADENSBURG ROAD NE,THEFT/OTHER,OTHERS,EVENING,5,5D,5,507,Cluster 23,008903 3,008903,Precinct 79,,401508,137047,38.9012751773,-76.9826151743,940349862,
397901,141557,19107453,2019/06/20 16:09:29+00,2019/06/20 15:45:07+00,,800  - 899 BLOCK OF UPSHUR STREET NW,THEFT/OTHER,OTHERS,DAY,4,4C,4,407,Cluster 18,002400 3,002400,Precinct 46,,397901,141557,38.9419014992,-77.024211899,940349863,
397425,142203,19108791,2019/06/22 14:49:33+00,2019/06/22 00:30:47+00,2019/06/22 13:30:49+00,4700  - 4799 BLOCK OF 13TH STREET NW,THEFT F/AUTO,OTHERS,DAY,4,4C,4,404,Cluster 18,002002 1,002002,Precinct 48,,397425,142203,38.9477195838,-77.0297049684,940349864,
398993,143543,19109650,2019/06/23 22:01:38+00,2019/06/22 10:00:07+00,2019/06/23 21:00:33+00,5717  - 5799 BLOCK OF 1ST STREET NW,THEFT F/AUTO,OTHERS,EVENING,4,4B,4,406,Cluster 17,002102 1,002102,Precinct 64,,398993,143543,38.9597938593,-77.0116186292,940349865,
403992,135998,19110007,2019/06/24 14:24:37+00,2019/06/24 02:00:06+00,2019/06/24 12:45:14+00,100 - 222 BLOCK OF 35TH STREET NE,THEFT F/AUTO,OTHERS,DAY,7,7F,6,603,Cluster 32,009603 3,009603,Precinct 102,,403992,135998,38.8918176336,-76.9539847304,940349866,
396419,140448,19196817,2019/11/03 05:57:48+00,2019/11/03 04:43:43+00,2019/11/03 05:58:00+00,3200 - 3299 BLOCK OF 18TH STREET NW,MOTOR VEHICLE THEFT,OTHERS,MIDNIGHT,1,1D,3,302,Cluster 2,002702 2,002702,Precinct 40,,396419,140448,38.931906508,-77.0413009331,940349867,
406284,135771,19197182,2019/11/03 22:39:44+00,2019/11/01 11:00:29+00,2019/11/01 14:00:06+00,5053 - 5199 BLOCK OF EAST CAPITOL STREET,MOTOR VEHICLE THEFT,OTHERS,EVENING,7,7E,6,604,Cluster 33,009903 2,009903,Precinct 104,,406284,135771,38.8897593383,-76.9275672269,940349868,
397161,140414,19197377,2019/11/04 03:28:03+00,2019/11/04 01:31:10+00,2019/11/04 01:35:37+00,3400 - 3416 BLOCK OF 14TH STREET NW,ROBBERY,OTHERS,EVENING,1,1A,4,408,Cluster 2,002802 1,002802,Precinct 41,,397161,140414,38.9316029364,-77.0327430462,940349869,
400511,138028,19197384,2019/11/04 03:25:59+00,2019/11/04 00:30:23+00,2019/11/04 02:45:28+00,1400 - 1499 BLOCK OF BRENTWOOD PARKWAY NE,THEFT F/AUTO,OTHERS,EVENING,5,5D,5,501,Cluster 23,008803 2,008803,Precinct 76,,400511,138028,38.9101135129,-76.9941082581,940349870,
397826,138634,19197409,2019/11/04 04:37:50+00,2019/11/04 03:54:22+00,,900 - 999 BLOCK OF T STREET NW,THEFT F/AUTO,OTHERS,MIDNIGHT,1,1B,3,305,Cluster 3,004402 2,004402,Precinct 137,,397826,138634,38.9155700251,-77.025067763,940349871,
399610,140102,19198303,2019/11/05 16:52:34+00,2019/11/05 16:01:31+00,,100 - 379 BLOCK OF MICHIGAN AVENUE NE,ROBBERY,GUN,DAY,5,5A,4,405,Cluster 21,002302 2,002302,Precinct 44,,399610,140102,38.9287968441,-77.0044978109,940349872,
400024,129469,19198855,2019/11/06 12:57:06+00,2019/11/06 12:26:07+00,,400 - 499 BLOCK OF XENIA STREET SE,THEFT/OTHER,OTHERS,DAY,8,8E,7,706,Cluster 39,009801 1,009801,Precinct 121,,400024,129469,38.8330107436,-76.9997235829,940349873,
399304,144380,19199879,2019/11/08 01:14:16+00,2019/11/07 21:12:02+00,2019/11/07 21:18:34+00,1  - 99 BLOCK OF TUCKERMAN STREET NE,ROBBERY,OTHERS,EVENING,4,4B,4,406,Cluster 19,009505 2,009505,Precinct 64,,399304,144380,38.9673340663,-77.0080312031,940349874,
400846,135927,19200317,2019/11/08 18:39:05+00,2019/11/04 14:00:19+00,2019/11/08 04:30:21+00,100 - 199 BLOCK OF 12TH STREET NE,THEFT/OTHER,OTHERS,DAY,6,6A,1,108,Cluster 26,008002 2,008002,Precinct 86,,400846,135927,38.8911866956,-76.9902483536,940349875,
397745,138854,19200648,2019/11/09 03:57:36+00,2019/11/09 03:05:15+00,,2000 - 2099 BLOCK OF 10TH STREET NW,THEFT/OTHER,OTHERS,EVENING,1,1B,3,305,Cluster 3,004401 3,004401,Precinct 22,,397745,138854,38.9175516538,-77.026002473,940349876,
400383,135101,19200950,2019/11/10 14:20:48+00,2019/11/09 18:12:53+00,2019/11/09 19:01:54+00,700 - 799 BLOCK OF D STREET SE,THEFT/OTHER,OTHERS,DAY,6,6B,1,106,Cluster 26,007000 2,007000,Precinct 90,CAPITOL HILL,400383,135101,38.8837460986,-76.995585708,940349877,
397171,137408,19024610,2019/02/11 18:10:21+00,2019/02/11 16:40:28+00,,1100 - 1199 BLOCK OF VERMONT AVENUE NW,THEFT/OTHER,OTHERS,DAY,2,2F,2,207,Cluster 8,010100 3,010100,Precinct 17,DOWNTOWN,397171,137408,38.904523934,-77.0326153266,940349878,
406683,137294,19025563,2019/02/13 04:47:33+00,2019/02/13 02:50:27+00,2019/02/13 03:26:53+00,934 - 1099 BLOCK OF EASTERN AVENUE NE,ROBBERY,GUN,MIDNIGHT,7,7C,6,608,Cluster 31,007807 2,007807,Precinct 95,,406683,137294,38.9034761291,-76.9229533236,940349879,
400846,134967,19026073,2019/02/14 01:05:18+00,2019/02/13 23:43:31+00,2019/02/13 23:45:33+00,500 - 503 BLOCK OF 12TH STREET SE,THEFT/OTHER,OTHERS,EVENING,6,6B,1,106,Cluster 26,006900 1,006900,Precinct 91,,400846,134967,38.8825386514,-76.9902495356,940349880,
