city,datetime,latitude,longitude,crime_category,hour,month,weekday
DC,2022-12-17 07:29:24,38.8685625898,-76.967781371,violent,7,12,5
DC,2022-02-19 21:24:24,38.9099274291,-77.0436069637,property,21,2,5
DC,2022-06-15 04:51:30,38.9072307509,-77.007494085,property,4,6,2
DC,2022-06-16 16:47:59,38.9578519945,-77.0364009705,property,16,6,3
DC,2022-06-18 19:43:49,38.9037265037,-77.007482188,property,19,6,5
DC,2022-06-19 01:58:21,38.8618339188,-76.9700888141,property,1,6,6
DC,2022-06-21 12:48:42,38.9534165771,-77.0014882513,property,12,6,1
DC,2022-08-01 02:44:33,38.8643936474,-76.9758720073,violent,2,8,0
DC,2022-08-03 21:51:48,38.8790300848,-76.9271401754,property,21,8,2
DC,2022-08-04 05:58:00,38.906040768,-77.0161869536,property,5,8,3
DC,2022-08-06 16:50:32,38.8764761962,-77.0070875014,property,16,8,5
DC,2022-08-12 17:38:05,38.8510617186,-76.978641383,property,17,8,4
DC,2022-08-13 10:42:40,38.9243031095,-77.0423690168,property,10,8,5
DC,2022-08-14 10:35:44,38.9142116212,-76.9860365766,property,10,8,6
DC,2022-08-17 15:03:10,38.895455012,-77.0219252261,property,15,8,2
DC,2022-10-29 23:02:04,38.9346303412,-77.071694059,property,23,10,5
DC,2022-10-30 09:22:20,38.905636274,-77.0074823884,property,9,10,6
DC,2022-10-31 16:05:24,38.9456152443,-77.0064137766,property,16,10,0
DC,2022-11-04 05:13:17,38.9287578082,-77.0268715227,violent,5,11,4
DC,2022-11-04 20:18:35,38.905636274,-77.0074823884,property,20,11,4
DC,2022-11-05 07:17:47,38.9205776828,-77.029255465,property,7,11,5
DC,2022-08-01 01:09:28,38.9238622318,-77.0408811202,property,1,8,0
DC,2022-08-01 04:00:00,38.8966629446,-76.9829390726,violent,4,8,0
DC,2022-08-03 19:14:02,38.8665209985,-76.9837759187,property,19,8,2
DC,2022-08-06 22:16:43,38.9096801026,-76.9835470361,violent,22,8,5
DC,2022-08-07 14:51:23,38.8264525261,-77.0035930916,property,14,8,6
DC,2022-08-10 21:15:38,38.9129719746,-77.0384881078,property,21,8,2
DC,2022-08-13 16:29:14,38.8370645364,-77.0017737768,property,16,8,5
DC,2022-08-14 13:05:34,38.904233267,-77.0403049553,property,13,8,6
DC,2022-08-14 17:44:54,38.9148223507,-77.0249867861,property,17,8,6
DC,2022-11-23 19:04:01,38.8792777293,-77.0082633138,property,19,11,2
DC,2022-11-23 22:31:37,38.9758927132,-77.063922673,property,22,11,2
DC,2022-09-15 04:53:30,38.892527676,-76.9321752118,violent,4,9,3
DC,2022-09-16 21:09:54,38.900092525,-77.0299963972,property,21,9,4
DC,2022-09-19 00:22:41,38.9126006265,-77.0441607809,property,0,9,0
DC,2022-09-20 11:39:52,38.9078254892,-77.0035164846,property,11,9,1
DC,2022-09-21 23:51:34,38.9659918394,-77.0080079741,property,23,9,2
DC,2022-09-22 16:23:43,38.8838828674,-77.0245692132,property,16,9,3
DC,2022-09-27 08:18:30,38.9005185027,-77.0172001888,property,8,9,1
DC,2022-09-30 17:50:15,38.8983091573,-77.0288543832,property,17,9,4
DC,2022-10-02 23:38:59,38.918640186,-77.0319529725,property,23,10,6
DC,2022-10-03 21:33:14,38.910076468,-77.0164645852,violent,21,10,0
DC,2022-07-17 04:20:47,38.9173939826,-77.0416499898,property,4,7,6
DC,2022-07-18 17:54:16,38.9151395418,-76.9865668043,property,17,7,0
DC,2022-07-19 05:14:51,38.8299838449,-77.0036047862,violent,5,7,1
DC,2022-07-22 20:15:27,38.8819894392,-76.9949865019,property,20,7,4
DC,2022-07-25 11:09:04,38.9429734734,-77.0242699388,property,11,7,0
DC,2022-06-22 13:40:35,38.8511350421,-76.9872355061,property,13,6,2
DC,2022-10-31 20:31:48,38.9336759582,-77.0284996192,property,20,10,0
DC,2022-11-03 08:24:03,38.9072301024,-77.0144117018,violent,8,11,3
DC,2022-11-03 16:56:51,38.9204517683,-76.9715633231,violent,16,11,3
DC,2022-11-05 18:22:39,38.8935734812,-76.9859945074,property,18,11,5
DC,2022-11-06 19:43:48,38.884201981,-77.029113768,property,19,11,6
DC,2022-11-15 02:05:54,38.868231686,-76.978186845,property,2,11,1
DC,2022-11-15 23:09:36,38.87753031,-76.9955860925,property,23,11,1
DC,2022-11-15 17:51:10,38.844019072,-76.999550753,property,17,11,1
DC,2022-11-17 23:39:12,38.8809777643,-77.0257701676,property,23,11,3
DC,2022-11-17 20:11:55,38.9348242806,-77.0580805327,property,20,11,3
DC,2022-11-18 03:22:09,38.9064357956,-77.0239808049,property,3,11,4
DC,2022-11-18 18:09:57,38.9064022219,-77.0005764614,property,18,11,4
DC,2022-07-09 22:50:17,38.9001952707,-76.9932098758,property,22,7,5
DC,2022-07-11 14:06:30,38.9212960047,-76.9625337153,property,14,7,0
DC,2022-07-12 02:40:58,38.9448682747,-77.0639179252,property,2,7,1
DC,2022-04-06 13:18:24,38.8828297032,-76.960640694,property,13,4,2
DC,2022-03-08 21:47:53,38.9388033977,-77.020266059,property,21,3,1
DC,2022-03-10 19:29:25,38.9155689592,-77.0296223931,property,19,3,3
DC,2022-03-14 23:29:26,38.9038513078,-76.980954397,property,23,3,0
DC,2022-01-06 00:14:19,38.9039670503,-76.9472094663,property,0,1,3
DC,2022-01-06 14:54:40,38.974837325,-77.0143330525,property,14,1,3
DC,2022-01-11 09:00:38,38.9003367093,-77.0259961979,property,9,1,1
DC,2022-01-21 16:02:31,38.9588167638,-77.0334362726,property,16,1,4
DC,2022-01-21 18:54:33,38.9241911629,-77.0519060013,property,18,1,4
DC,2022-01-21 19:28:16,38.900762828,-76.993763181,property,19,1,4
DC,2022-01-23 16:22:31,38.9306314885,-76.9729201746,violent,16,1,6
DC,2022-01-23 18:44:29,38.887061961,-76.936387436,property,18,1,6
DC,2022-10-04 13:39:08,38.9194616308,-77.0250345369,property,13,10,1
DC,2022-04-30 05:29:57,38.828029062,-77.0005758287,property,5,4,5
DC,2022-05-04 02:07:54,38.8784252882,-76.940901297,property,2,5,2
DC,2022-05-01 07:36:47,38.8804975194,-76.941498883,property,7,5,6
DC,2022-05-01 19:02:07,38.9207583826,-77.0270414817,property,19,5,6
DC,2022-05-03 22:40:22,38.9074105429,-76.9880094338,property,22,5,1
DC,2022-06-21 01:15:14,38.9001954371,-76.9973139237,property,1,6,1
DC,2022-06-21 02:13:08,38.8746294992,-77.0066724506,property,2,6,1
DC,2022-06-23 07:20:26,38.8618977094,-76.9730960396,violent,7,6,3
DC,2022-06-24 00:29:28,38.9162803134,-77.0307988327,violent,0,6,4
DC,2022-06-24 06:40:50,38.9066406504,-76.9269851499,property,6,6,4
DC,2022-06-24 22:32:43,38.8974802663,-76.9152938189,property,22,6,4
DC,2022-06-27 20:40:25,38.8897593383,-76.9275672269,property,20,6,0
DC,2022-06-28 18:26:27,38.9238622318,-77.0408811202,property,18,6,1
DC,2022-06-29 16:54:04,38.9393345611,-77.0220656003,property,16,6,2
DC,2022-06-30 22:31:47,38.9051589226,-77.0058913326,property,22,6,3
DC,2022-07-01 08:01:25,38.8444784837,-76.9978459045,property,8,7,4
DC,2022-07-02 02:03:00,38.9144641257,-76.9885271218,property,2,7,5
DC,2022-07-02 19:06:18,38.9008688036,-76.9768626349,property,19,7,5
DC,2022-07-04 00:01:25,38.8292000794,-76.9955545297,property,0,7,0
DC,2022-07-05 09:33:15,38.9220399922,-76.9871997511,violent,9,7,1
DC,2022-06-17 02:04:42,38.9639921576,-77.0651350852,property,2,6,4
DC,2022-06-18 06:54:31,38.9193089155,-77.0229588467,property,6,6,5
DC,2022-06-24 20:23:07,38.9051589226,-77.0058913326,property,20,6,4
DC,2022-07-25 23:45:49,38.9002039928,-77.0106290242,property,23,7,0
DC,2022-08-14 13:51:59,38.9008604715,-77.0194252394,property,13,8,6
DC,2022-08-15 00:25:34,38.9287968441,-77.0044978109,property,0,8,0
DC,2022-08-15 11:08:44,38.9340623633,-77.0724316449,property,11,8,0
DC,2022-08-15 20:43:04,38.9369758797,-77.0473708446,property,20,8,0
DC,2022-08-16 13:56:32,38.8582246551,-76.9870498951,property,13,8,1
DC,2022-08-17 01:19:13,38.9060417408,-77.0058914055,property,1,8,2
DC,2022-10-05 13:12:45,38.9181583125,-77.0453519287,property,13,10,2
DC,2022-10-13 14:12:31,38.9001954371,-76.9973139237,property,14,10,3
DC,2022-10-18 17:03:00,38.8730143486,-76.9742557558,property,17,10,1
DC,2022-01-18 08:07:01,38.9025180903,-77.018929961,property,8,1,1
DC,2022-01-19 14:50:35,38.8465309715,-76.9815571869,property,14,1,2
DC,2022-01-22 03:31:36,38.8488553011,-76.9825473007,violent,3,1,5
DC,2022-01-22 11:43:25,38.9066140526,-77.0319591144,violent,11,1,5
DC,2022-03-04 05:00:00,38.9207506163,-76.9790010522,violent,5,3,4
DC,2022-03-07 01:59:55,38.9215811022,-76.9937613603,property,1,3,0
DC,2022-03-08 10:14:35,38.8881705827,-76.9575256514,property,10,3,1
DC,2022-08-09 10:52:52,38.9233702999,-77.0543386501,property,10,8,1
DC,2022-08-26 13:42:48,38.905636274,-77.0074823884,property,13,8,4
DC,2022-09-15 14:02:34,38.9092719925,-77.0301616734,property,14,9,3
DC,2022-09-15 14:12:26,38.8945892524,-77.0265358875,property,14,9,3
DC,2022-09-19 15:33:31,38.9525427805,-76.9990424547,property,15,9,0
DC,2022-10-06 14:33:28,38.9250494706,-77.0005766121,property,14,10,3
DC,2022-04-21 06:13:34,38.9274226952,-77.034090444,violent,6,4,3
DC,2022-04-23 01:32:16,38.8973458172,-77.0265138574,property,1,4,5
DC,2022-08-12 04:13:29,38.9343414638,-77.03273277,property,4,8,4
DC,2022-08-13 04:38:00,38.8779625583,-77.0074564373,property,4,8,5
DC,2022-08-14 17:25:07,38.9262444491,-77.0270435621,property,17,8,6
DC,2022-08-16 19:40:52,38.9037324997,-77.0275653518,property,19,8,1
DC,2022-08-18 23:09:51,38.9012525106,-76.9408939134,property,23,8,3
DC,2022-08-19 17:56:07,38.852036034,-76.9886754008,property,17,8,4
DC,2022-08-21 08:49:16,38.9189282484,-76.9673088982,property,8,8,6
DC,2022-08-21 17:50:37,38.8264525261,-77.0035930916,property,17,8,6
DC,2022-01-10 03:20:29,38.9511636138,-77.0145474852,property,3,1,0
DC,2022-01-10 04:57:57,38.8336314126,-76.9853843213,violent,4,1,0
DC,2022-01-11 16:32:43,38.9001954371,-76.9973139237,property,16,1,1
DC,2022-09-08 05:05:54,38.8998135505,-77.0288665199,property,5,9,3
DC,2022-09-08 20:24:26,38.9142813937,-77.0270390259,property,20,9,3
DC,2022-03-29 13:56:36,38.9125987589,-77.0167764837,property,13,3,1
DC,2022-03-30 06:54:01,38.8480442535,-76.9807158504,violent,6,3,2
DC,2022-03-30 17:04:12,38.9408008249,-77.0312246781,property,17,3,2
DC,2022-04-01 19:49:31,38.8864993311,-76.9292418086,property,19,4,4
DC,2022-04-02 23:36:40,38.9148126986,-76.9721651621,property,23,4,5
DC,2022-04-05 01:40:02,38.8755573161,-77.0074677102,property,1,4,1
DC,2022-04-06 17:06:35,38.9046816271,-77.0005764475,property,17,4,2
DC,2022-04-07 00:40:42,38.9227509086,-76.9816412617,property,0,4,3
DC,2022-04-14 05:34:18,38.899247597,-76.9784194504,property,5,4,3
DC,2022-07-27 17:27:24,38.8892870842,-76.9560726523,property,17,7,2
DC,2022-05-05 17:29:26,38.9565868135,-77.0126333928,property,17,5,3
DC,2022-05-07 01:56:34,38.9175455207,-77.0020409921,property,1,5,5
DC,2022-05-09 22:03:42,38.9577945906,-77.001707556,property,22,5,0
DC,2022-05-09 22:13:21,38.8300739229,-76.996187905,property,22,5,0
DC,2022-05-12 12:21:00,38.9014898199,-76.9741878368,property,12,5,3
DC,2022-05-13 04:00:00,38.9421823572,-77.0145571876,violent,4,5,4
DC,2022-05-17 12:33:38,38.913020882,-76.9759593294,property,12,5,1
DC,2022-05-18 03:25:00,38.8875915151,-76.9829412418,property,3,5,2
DC,2022-12-28 23:43:28,38.830803418,-77.0076818531,property,23,12,2
DC,2022-11-29 06:28:48,38.9237571897,-77.0309289143,property,6,11,1
DC,2022-12-04 23:34:07,38.9064353666,-77.0259868914,property,23,12,6
DC,2022-12-06 05:56:59,38.9034699922,-76.9274380169,property,5,12,1
DC,2022-12-07 01:43:21,38.9140907972,-77.0326081712,property,1,12,2
DC,2022-12-11 03:12:59,38.9710918522,-77.0629490321,property,3,12,6
DC,2022-01-07 13:22:44,38.9140899432,-77.0355369104,property,13,1,4
DC,2022-01-27 14:44:52,38.9068458252,-77.024985606,property,14,1,3
DC,2022-01-27 14:56:25,38.92580778,-77.0415857099,property,14,1,3
DC,2022-03-16 15:03:15,38.9434443782,-77.0032644667,property,15,3,2
DC,2022-07-27 12:33:07,38.899194653,-76.9519164483,property,12,7,2
DC,2022-07-28 20:25:28,38.91176217,-77.0020408266,property,20,7,3
DC,2022-08-06 00:27:01,38.9181035682,-77.0106662853,property,0,8,5
DC,2022-08-06 18:46:09,38.9038914343,-77.0601343386,property,18,8,5
DC,2022-08-09 01:30:14,38.8792777293,-77.0082633138,property,1,8,1
DC,2022-08-09 01:42:38,38.9577945906,-77.001707556,property,1,8,1
DC,2022-08-09 12:34:34,38.9658364675,-77.0242084916,property,12,8,1
DC,2022-05-24 01:31:11,38.9164722705,-76.9827267784,property,1,5,1
DC,2022-05-29 09:07:35,38.9208026055,-76.9696258818,property,9,5,6
DC,2022-05-31 17:38:26,38.9362842492,-77.0773704813,property,17,5,1
DC,2022-06-01 10:52:50,38.9222901774,-77.0253468884,property,10,6,2
DC,2022-06-01 15:08:40,38.9413337274,-77.0253882636,property,15,6,2
DC,2022-06-01 17:13:51,38.9215811022,-76.9937613603,property,17,6,2
DC,2022-06-04 08:44:26,38.9256215305,-77.0323366679,violent,8,6,5
DC,2022-06-05 01:52:21,38.8822584776,-77.0175645975,property,1,6,6
DC,2022-07-07 22:49:32,38.9056150713,-76.9717075873,property,22,7,3
DC,2022-07-10 18:20:31,38.9570919419,-76.9980155626,property,18,7,6
DC,2022-07-11 17:43:46,38.8600495718,-76.9675432572,property,17,7,0
DC,2022-07-11 20:19:27,38.936993023,-76.9814991843,property,20,7,0
DC,2022-07-12 18:45:12,38.8983423536,-76.9244690271,property,18,7,1
DC,2022-12-20 00:22:37,38.9099274291,-77.0436069637,property,0,12,1
DC,2022-12-21 15:17:30,38.9047025983,-76.9406720044,property,15,12,2
DC,2022-11-04 01:45:48,38.9219592983,-76.9913511929,property,1,11,4
DC,2022-11-05 02:18:20,38.9177593847,-77.0234541836,property,2,11,5
DC,2022-11-06 17:15:59,38.8926734527,-76.9973026799,property,17,11,6
DC,2022-11-25 19:18:52,38.8819918002,-76.9393193788,property,19,11,4
DC,2022-11-27 15:00:14,38.9071750139,-77.0365299473,property,15,11,6
DC,2022-11-29 21:58:41,38.9169927779,-77.0275704771,property,21,11,1
DC,2022-12-15 17:01:06,38.9295130123,-77.0327305535,property,17,12,3
DC,2022-12-16 20:53:07,38.9162812437,-77.0270397841,property,20,12,4
DC,2022-04-24 14:54:11,38.9601543006,-77.0104418199,property,14,4,6
DC,2022-01-28 04:20:44,38.8961303393,-77.0234701277,property,4,1,4
DC,2022-01-28 23:23:16,38.881194224,-76.9306300884,violent,23,1,4
DC,2022-01-29 18:10:35,38.9222116506,-76.9931501206,property,18,1,5
DC,2022-01-30 04:46:12,38.8545642444,-76.9705757363,property,4,1,6
DC,2022-01-30 19:18:19,38.885472403,-77.0281345894,property,19,1,6
DC,2022-02-01 12:37:25,38.8397130247,-76.9984565266,property,12,2,1
DC,2022-02-04 17:18:25,38.8673028601,-76.9735433956,property,17,2,4
DC,2022-02-07 08:15:08,38.8986072862,-76.974834446,property,8,2,0
DC,2022-04-14 06:03:53,38.8845508896,-76.9250253346,violent,6,4,3
DC,2022-04-16 18:01:39,38.884201981,-77.029113768,property,18,4,5
DC,2022-10-17 14:26:43,38.8967328794,-77.0280929197,property,14,10,0
DC,2022-10-18 16:17:12,38.8928346164,-76.9845768271,property,16,10,1
DC,2022-10-19 00:12:56,38.8216235129,-77.0110894656,violent,0,10,2
DC,2022-10-19 22:23:24,38.8911169135,-76.9385969585,property,22,10,2
DC,2022-02-23 09:34:00,38.8827191955,-76.997326107,property,9,2,2
DC,2022-02-26 08:14:01,38.9376043962,-77.0249140304,property,8,2,5
DC,2022-02-27 21:22:24,38.9019199497,-77.0345970387,violent,21,2,6
DC,2022-03-02 22:49:19,38.9301014541,-76.9801746705,property,22,3,2
DC,2022-05-30 04:19:41,38.916992466,-77.0288619423,property,4,5,0
DC,2022-05-31 17:56:53,38.9042428782,-77.0385179844,property,17,5,1
DC,2022-06-06 02:22:02,38.8839426437,-76.9499327979,violent,2,6,0
DC,2022-06-06 19:39:41,38.9223686804,-77.0352642726,property,19,6,0
DC,2022-06-11 01:51:11,38.8998062348,-77.0209236133,property,1,6,5
DC,2022-06-13 03:41:45,38.8748819179,-77.0012907031,property,3,6,0
DC,2022-06-12 22:33:21,38.913329586,-77.0035052256,property,22,6,6
DC,2022-06-14 15:20:24,38.905950999,-76.9862687768,property,15,6,1
DC,2022-06-17 01:56:26,38.9162729049,-77.0239725818,property,1,6,4
DC,2022-02-16 23:03:12,38.8837460986,-76.995585708,property,23,2,2
DC,2022-02-17 19:10:17,38.9163306714,-77.0425603047,property,19,2,3
DC,2022-02-17 22:28:18,38.8913283122,-76.9300554217,property,22,2,3
DC,2022-08-09 12:49:45,38.9312193367,-77.0139206211,property,12,8,1
DC,2022-08-12 15:07:35,38.8716993752,-76.9754316396,property,15,8,4
DC,2022-08-14 06:57:09,38.8324699442,-77.0082578969,violent,6,8,6
DC,2022-08-14 09:36:08,38.9097329095,-76.9309251655,violent,9,8,6
DC,2022-08-14 18:01:47,38.9025490536,-76.9241533003,property,18,8,6
DC,2022-08-16 21:49:25,38.9334269935,-76.9930452407,property,21,8,1
DC,2022-08-17 14:31:56,38.9287968441,-77.0044978109,violent,14,8,2
DC,2022-08-17 15:07:19,38.9201485438,-76.9903135821,property,15,8,2
DC,2022-08-18 19:11:37,38.8480548079,-76.9966938162,property,19,8,3
DC,2022-10-17 17:14:11,38.9004900798,-76.9477769248,violent,17,10,0
DC,2022-05-26 21:53:41,38.8718718915,-76.9511051552,property,21,5,3
DC,2022-05-27 00:15:12,38.9487689772,-77.078514568,property,0,5,4
DC,2022-05-27 07:11:12,38.9207228797,-77.0246429072,property,7,5,4
DC,2022-05-28 14:23:26,38.9264196699,-76.9565572063,property,14,5,5
DC,2022-11-04 22:52:39,38.896733127,-77.0270439023,property,22,11,4
DC,2022-05-25 11:02:36,38.8593056217,-76.9866579639,property,11,5,2
DC,2022-06-06 12:42:38,38.8973480716,-77.0477595296,property,12,6,0
DC,2022-06-21 14:12:47,38.9155636265,-77.0043009543,property,14,6,1
DC,2022-07-25 11:03:12,38.9431488767,-77.0617131656,property,11,7,0
DC,2022-08-01 16:22:43,38.9208433787,-77.0438199383,property,16,8,0
DC,2022-10-07 13:32:42,38.9001954371,-76.9973139237,property,13,10,4
DC,2022-12-12 15:02:38,38.9064435078,-77.0296301325,property,15,12,0
DC,2022-08-17 16:05:37,38.8977271146,-76.9961727619,property,16,8,2
DC,2022-08-23 18:44:34,38.892789694,-76.9855105261,property,18,8,1
DC,2022-08-25 01:26:53,38.9448682747,-77.0639179252,property,1,8,3
DC,2022-08-25 20:33:15,38.889150543,-76.919568493,property,20,8,3
DC,2022-08-27 22:26:36,38.9096495011,-77.0332633366,property,22,8,5
DC,2022-07-13 05:08:20,38.9679549398,-77.0150701762,property,5,7,2
DC,2022-10-02 16:15:49,38.9144550474,-77.0121647085,property,16,10,6
DC,2022-10-03 21:28:24,38.8812770775,-77.013726475,property,21,10,0
DC,2022-10-04 00:55:24,38.940270809,-77.0251110522,property,0,10,1
DC,2022-10-08 18:47:43,38.8700971117,-76.9822309751,property,18,10,5
DC,2022-10-09 08:04:29,38.9172816475,-76.9751161311,property,8,10,6
DC,2022-10-09 17:28:30,38.8674747656,-76.9770693513,property,17,10,6
DC,2022-10-10 03:05:17,38.8904648863,-76.9323961792,property,3,10,0
DC,2022-10-10 22:06:45,38.9285784345,-77.0231694219,property,22,10,0
DC,2022-10-13 07:00:51,38.9039670503,-76.9472094663,violent,7,10,3
DC,2022-10-13 21:46:59,38.9098434028,-76.9986048962,property,21,10,3
DC,2022-10-14 03:45:16,38.9456118144,-77.0290350271,property,3,10,4
DC,2022-10-14 21:38:52,38.8944733045,-76.9496256975,violent,21,10,4
DC,2022-09-08 13:32:33,38.8920065968,-76.9920925458,property,13,9,3
DC,2022-02-01 19:09:45,38.9019160014,-76.9961725372,property,19,2,1
DC,2022-02-02 03:39:36,38.9060615912,-77.0413666724,property,3,2,2
DC,2022-02-04 13:57:43,38.9103818559,-77.0219182847,property,13,2,4
DC,2022-02-07 21:55:52,38.9162194455,-77.0681701824,property,21,2,0
DC,2022-02-10 05:00:00,38.8645290167,-76.9487250354,violent,5,2,3
DC,2022-02-12 15:49:52,38.9155686551,-77.0307985254,property,15,2,5
DC,2022-03-15 12:41:31,38.8958991342,-76.9363103908,property,12,3,1
DC,2022-03-15 20:37:42,38.9227169532,-76.9557637632,property,20,3,1
DC,2022-03-21 00:42:09,38.905636274,-77.0074823884,property,0,3,0
DC,2022-03-21 01:02:05,38.9072331184,-77.0400991219,property,1,3,0
DC,2022-03-22 02:48:52,38.9692779663,-77.0224556719,violent,2,3,1
DC,2022-03-22 06:15:44,38.8961619184,-76.9392035776,property,6,3,1
DC,2022-03-22 05:05:07,38.9602135632,-77.0315677827,violent,5,3,1
DC,2022-03-23 20:08:23,38.9164722705,-76.9827267784,property,20,3,2
DC,2022-03-25 10:47:44,38.9049039473,-77.0259863335,property,10,3,4
DC,2022-03-28 03:14:17,38.8983100548,-77.0249579465,violent,3,3,0
DC,2022-03-29 21:05:36,38.9049043692,-77.024014877,property,21,3,1
DC,2022-04-05 03:01:51,38.8755482574,-77.008216785,property,3,4,1
DC,2022-04-28 16:07:50,38.8787453848,-76.9836694165,property,16,4,3
DC,2022-05-01 01:09:29,38.9244999636,-76.9995156495,property,1,5,6
DC,2022-05-01 21:31:21,38.9216100017,-77.0413065015,property,21,5,6
DC,2022-05-03 03:55:12,38.9222116506,-76.9931501206,property,3,5,1
DC,2022-05-03 22:58:29,38.8643598367,-76.9920610416,property,22,5,1
DC,2022-05-03 21:54:26,38.9049039473,-77.0259863335,property,21,5,1
DC,2022-05-04 00:21:03,38.9068451532,-77.0418282989,property,0,5,2
DC,2022-05-04 16:26:40,38.8724942125,-77.0106594682,property,16,5,2
DC,2022-05-04 20:11:35,38.9014174088,-76.9466003467,property,20,5,2
DC,2022-05-05 22:51:16,38.8926722048,-76.9509756295,violent,22,5,3
DC,2022-05-07 06:21:22,38.8966619335,-77.0229630858,property,6,5,5
DC,2022-05-09 22:55:06,38.8779626479,-77.0058890872,property,22,5,0
DC,2022-05-10 14:01:19,38.8881332533,-76.9984554791,property,14,5,1
DC,2022-05-11 04:48:22,38.8569730157,-76.9933983274,violent,4,5,2
DC,2022-05-17 04:41:03,38.9009047255,-77.0516354334,property,4,5,1
DC,2022-10-19 21:59:16,38.949245201,-77.0803031975,property,21,10,2
DC,2022-10-20 03:13:24,38.9151990007,-77.0319629614,property,3,10,3
DC,2022-10-21 22:31:03,38.8463342326,-76.998467903,violent,22,10,4
DC,2022-10-24 00:54:14,38.9222901774,-77.0253468884,property,0,10,0
DC,2022-10-24 10:42:57,38.9515783003,-77.0118364843,property,10,10,0
DC,2022-10-24 17:43:18,38.9285073344,-76.9823663461,property,17,10,0
DC,2022-10-26 19:41:47,38.8973458172,-77.0265138574,property,19,10,2
DC,2022-10-30 04:25:23,38.9120224324,-76.9847340998,violent,4,10,6
DC,2022-10-31 17:36:54,38.8797297011,-77.0255460182,property,17,10,0
